Mesh.id,mirNA
D008175,hsa-mir-370
D008175,hsa-mir-383
D008175,hsa-mir-451
D008175,hsa-mir-490
D008175,hsa-mir-557
D008175,hsa-mir-570
D008175,hsa-mir-9
D008175,hsa-mir-1244
D008175,hsa-mir-15b
D008175,hsa-mir-200b
D008175,hsa-mir-125b
D008175,hsa-mir-128
D008175,hsa-mir-149
D008175,hsa-mir-192
D008175,hsa-mir-27a
D008175,hsa-mir-32
D008175,hsa-mir-350
D008175,hsa-mir-486
D008175,hsa-let-7g
D008175,hsa-mir-150
D008175,hsa-let-7d
D008175,hsa-let-7e
D008175,hsa-let-7f
D008175,hsa-mir-20a
D008175,hsa-mir-210
D008175,hsa-mir-22
D008175,hsa-mir-423
D008175,hsa-mir-425
D008175,hsa-mir-497
D008175,hsa-mir-511
D008175,hsa-mir-126
D008175,hsa-mir-130a
D008175,hsa-mir-139
D008175,hsa-mir-141
D008175,hsa-mir-429
D008175,hsa-mir-143
D008175,hsa-mir-146b
D008175,hsa-mir-377
D008175,hsa-let-7a
D008175,hsa-mir-17
D008175,hsa-mir-24
D008175,hsa-mir-182
D008175,hsa-mir-204
D008175,hsa-mir-30e
D008175,hsa-mir-335
D008175,hsa-mir-339
D008175,hsa-mir-345
D008175,hsa-mir-16
D008175,hsa-mir-195
D008175,hsa-mir-197
D008175,hsa-let-7c
D008175,hsa-mir-101
D008175,hsa-mir-210 
D008175,hsa-mir-106a
D008175,hsa-mir-124a
D008175,hsa-mir-140
D008175,hsa-mir-145
D008175,hsa-mir-27b
D008175,hsa-mir-33
D008175,hsa-mir-212
D008175,hsa-mir-128b
D008175,hsa-mir-220
D008175,hsa-mir-29b
D008175,hsa-mir-198
D008175,hsa-mir-216
D008175,hsa-mir-205
D008175,hsa-mir-18a
D008175,hsa-mir-191
D008175,hsa-let-7b
D008175,hsa-mir-224
D008175,hsa-mir-219
D008175,hsa-mir-199b
D008175,hsa-mir-181c
D017563,hsa-mir-125b
D017563,hsa-mir-128
D017563,hsa-mir-20b
D017563,hsa-mir-30e
D017563,hsa-let-7e
D017563,hsa-mir-142
D017563,hsa-mir-19a
D017563,hsa-mir-200c
D017563,hsa-mir-668
D017563,hsa-mir-9
D008171,hsa-mir-106b
D008171,hsa-mir-210
D008133,hsa-mir-133a
D008113,hsa-let-7a
D008113,hsa-mir-103
D008113,hsa-mir-16
D008113,hsa-mir-191
D008113,hsa-mir-221
D008113,hsa-mir-26a
D008113,hsa-mir-451
D008113,hsa-mir-122
D008113,hsa-mir-223
D008113,hsa-mir-373
D008113,hsa-let-7b
D008113,hsa-mir-491
D008113,hsa-mir-196a
D008113,hsa-mir-15b
D008113,hsa-mir-194
D008113,hsa-mir-449a
D008113,hsa-mir-7
D008113,hsa-mir-101
D008113,hsa-mir-1307
D008113,hsa-mir-142
D008113,hsa-mir-143
D008113,hsa-mir-199
D008113,hsa-mir-200a
D008113,hsa-mir-21
D008113,hsa-mir-214
D008113,hsa-mir-22
D008113,hsa-mir-224
D008113,hsa-mir-23a
D008113,hsa-mir-24
D008113,hsa-mir-27
D008113,hsa-mir-33
D008113,hsa-mir-433
D008113,hsa-mir-612
D008113,hsa-mir-629
D008113,hsa-let-7i
D008113,hsa-mir-124
D008113,hsa-mir-200c
D008113,hsa-mir-27b
D008113,hsa-mir-124a
D008113,hsa-mir-125b
D008113,hsa-mir-126
D008113,hsa-mir-132
D008113,hsa-mir-148b
D008113,hsa-mir-155
D008113,hsa-mir-182
D008113,hsa-mir-199a
D008113,hsa-mir-218
D008113,hsa-mir-31
D008113,hsa-mir-378
D008113,hsa-mir-449b
D008113,hsa-mir-506
D008113,hsa-mir-525
D008113,hsa-mir-133b
D008113,hsa-mir-375
D008113,hsa-mir-9
D008113,hsa-mir-216a
D008113,hsa-mir-486
D008113,hsa-mir-141
D008113,hsa-mir-146a
D008113,hsa-mir-18
D008113,hsa-mir-200b
D008113,hsa-mir-34a
D008113,hsa-mir-429
D008113,hsa-mir-10b
D008113,hsa-mir-210
D008113,hsa-mir-29a
D008113,hsa-mir-30a
D008113,hsa-mir-34c
D008113,hsa-mir-372
D008108,hsa-mir-212
D008105,hsa-mir-197
D008105,hsa-mir-505
D008105,hsa-mir-139
D008105,hsa-let-7b
D008105,hsa-mir-122a
D008105,hsa-mir-26a
D008105,hsa-mir-299
D008105,hsa-mir-32
D008105,hsa-mir-150
D008105,hsa-mir-133a
D008105,hsa-mir-133b
D008105,hsa-mir-423
D008105,hsa-mir-30d
D008105,hsa-mir-17
D008105,hsa-mir-432
D008105,hsa-mir-451
D008105,hsa-mir-9
D008105,hsa-mir-296
D008105,hsa-mir-212
D008105,hsa-mir-483
D008105,hsa-mir-494
D008105,hsa-mir-346
D008105,hsa-mir-129
D008105,hsa-mir-29b
D008105,hsa-mir-223
D008105,hsa-mir-20a
D008105,hsa-mir-519d
D008105,hsa-mir-361
D008103,hsa-mir-513a
D008103,hsa-mir-513b
D008103,hsa-mir-513c
D008103,hsa-mir-571
D008103,hsa-mir-652
D008103,hsa-mir-29a
D008103,hsa-mir-29b
D008103,hsa-mir-29c
D008103,hsa-mir-378
D008103,hsa-let-7
D008103,hsa-mir-196a
D008103,hsa-mir-21
D008103,hsa-mir-146a
D008103,hsa-mir-181b
D008103,hsa-let-7a
D008103,hsa-mir-106b
D008103,hsa-mir-122
D008103,hsa-mir-185
D008103,hsa-mir-18a
D008103,hsa-mir-199a
D008103,hsa-mir-200a
D008103,hsa-mir-200b
D008103,hsa-mir-203
D008103,hsa-mir-219
D008103,hsa-mir-22
D008103,hsa-mir-221
D008103,hsa-mir-34a
D008103,hsa-mir-9
D008103,hsa-mir-125b
D008103,hsa-mir-126
D008103,hsa-mir-1273g
D008103,hsa-mir-133a
D008103,hsa-mir-155
D008103,hsa-mir-181a
D008103,hsa-mir-194
D008103,hsa-mir-195
D008103,hsa-mir-217
D008103,hsa-mir-224
D008103,hsa-mir-23a
D008103,hsa-mir-506
D008103,hsa-mir-370
D008103,hsa-mir-23b
D008103,hsa-mir-214
D008103,hsa-mir-222
D008103,hsa-mir-615
D008052,hsa-mir-122
D008052,hsa-mir-33
D008052,hsa-mir-33a
D008052,hsa-mir-33b
D008052,hsa-mir-370
D008052,hsa-mir-9
D016864,hsa-mir-605
D008010,hsa-mir-155
D008010,hsa-mir-19a
D008010,hsa-mir-125b
D008010,hsa-mir-26b
D008010,hsa-mir-27b
D008010,hsa-mir-146a
D008010,hsa-mir-203
D008010,hsa-mir-21
D007972,hsa-mir-129
D007972,hsa-mir-205
D007972,hsa-mir-21
D007972,hsa-mir-31
D007972,hsa-mir-32
D007972,hsa-mir-339
D007972,hsa-mir-423
D007972,hsa-mir-491
D007972,hsa-mir-499
D007972,hsa-mir-525
D007972,hsa-mir-549
D007972,hsa-mir-181b
D007972,hsa-mir-345
D015473,hsa-mir-181a
D015473,hsa-mir-181b
D015473,hsa-mir-181d
D015473,hsa-let-7a
D015473,hsa-let-7c
D015473,hsa-let-7d
D015473,hsa-mir-107
D015473,hsa-mir-15a
D015473,hsa-mir-15b
D015473,hsa-mir-16
D015473,hsa-mir-223
D015473,hsa-mir-342
D015473,hsa-mir-146a
D015473,hsa-mir-34a
D015473,hsa-mir-34b
D015473,hsa-mir-34c
D015473,hsa-mir-9
D015473,hsa-mir-125b
D015473,hsa-mir-142
D015473,hsa-mir-126
D015473,hsa-mir-182
D015473,hsa-mir-18b
D015452,hsa-mir-373
D015452,hsa-mir-451a
D015452,hsa-mir-125b
D015452,hsa-mir-142
D015452,hsa-mir-222
D015452,hsa-mir-339
D015452,hsa-mir-126
D015464,hsa-mir-181a
D015464,hsa-mir-199b
D015464,hsa-mir-451a
D015464,hsa-mir-103
D015464,hsa-mir-144
D015464,hsa-mir-150
D015464,hsa-mir-155
D015464,hsa-mir-17
D015464,hsa-mir-182
D015464,hsa-mir-1973
D015464,hsa-mir-19a
D015464,hsa-mir-20a
D015464,hsa-mir-221
D015464,hsa-mir-222
D015464,hsa-mir-298
D015464,hsa-mir-299
D015464,hsa-mir-32
D015464,hsa-mir-3611
D015464,hsa-mir-3646
D015464,hsa-mir-3686
D015464,hsa-mir-3915
D015464,hsa-mir-423
D015464,hsa-mir-4268
D015464,hsa-mir-4279
D015464,hsa-mir-4290
D015464,hsa-mir-483
D015464,hsa-mir-498
D015464,hsa-mir-518b
D015464,hsa-mir-525
D015464,hsa-mir-612
D015464,hsa-mir-665
D015464,hsa-mir-7
D015464,hsa-mir-9
D015464,hsa-mir-140
D015464,hsa-mir-18a
D015464,hsa-let-7i
D015464,hsa-mir-224
D015464,hsa-mir-451
D015464,hsa-mir-21
D015464,hsa-mir-369
D015464,hsa-mir-378
D015464,hsa-mir-410
D015464,hsa-mir-615
D015464,hsa-mir-663a
D015464,hsa-mir-125b
D015464,hsa-mir-101
D015464,hsa-mir-130a
D015464,hsa-mir-200a
D015464,hsa-let-7
D015464,hsa-mir-142
D015464,hsa-mir-145
D015464,hsa-mir-146a
D015464,hsa-mir-15a
D015464,hsa-mir-26a
D015464,hsa-mir-30a
D015464,hsa-mir-451b
D015464,hsa-mir-138
D015464,hsa-mir-196b
D015464,hsa-mir-19b
D015464,hsa-mir-212
D015464,hsa-mir-22
D015464,hsa-mir-23a
D015464,hsa-mir-34a
D015464,hsa-mir-4701
D015464,hsa-mir-486
D015464,hsa-mir-148b
D015464,hsa-mir-30e
D015464,hsa-mir-424
D015464,hsa-mir-31
D015464,hsa-mir-370
D015464,hsa-mir-564
D015464,hsa-mir-203
D015464,hsa-mir-10a
D015464,hsa-mir-15
D015464,hsa-mir-223
D007951,hsa-mir-125b
D007951,hsa-mir-17
D007951,hsa-mir-18a
D007951,hsa-mir-19a
D007951,hsa-mir-19b
D007951,hsa-mir-20a
D007951,hsa-mir-9
D007951,hsa-mir-34c
D007951,hsa-mir-449b
D007951,hsa-mir-10
D007951,hsa-mir-130a
D007951,hsa-mir-130b
D007951,hsa-mir-139
D007951,hsa-mir-188
D007951,hsa-mir-210
D007951,hsa-mir-27b
D007951,hsa-mir-486
D007951,hsa-mir-150
D007951,hsa-mir-32
D007951,hsa-mir-138
D007951,hsa-mir-23a
D015470,hsa-let-7b
D015470,hsa-mir-143
D015470,hsa-mir-148a
D015470,hsa-mir-181a
D015470,hsa-mir-181b
D015470,hsa-mir-181c
D015470,hsa-mir-181d
D015470,hsa-mir-199b
D015470,hsa-mir-223
D015470,hsa-mir-29a
D015470,hsa-mir-9
D015470,hsa-mir-1246
D015470,hsa-mir-126
D015470,hsa-mir-127
D015470,hsa-mir-135a
D015470,hsa-mir-150
D015470,hsa-mir-154
D015470,hsa-mir-155
D015470,hsa-mir-196b
D015470,hsa-mir-19b
D015470,hsa-mir-299
D015470,hsa-mir-3151
D015470,hsa-mir-32
D015470,hsa-mir-335
D015470,hsa-mir-342
D015470,hsa-mir-370
D015470,hsa-mir-377
D015470,hsa-mir-409
D015470,hsa-mir-4739
D015470,hsa-mir-644
D015470,hsa-mir-10a
D015470,hsa-mir-196a
D015470,hsa-mir-210
D015470,hsa-mir-221
D015470,hsa-mir-222
D015470,hsa-mir-124
D015470,hsa-mir-204
D015470,hsa-mir-215
D015470,hsa-mir-10
D015470,hsa-mir-100
D015470,hsa-mir-146b
D015470,hsa-mir-375
D015470,hsa-mir-551b
D015470,hsa-mir-663a
D015470,hsa-let-7a
D015470,hsa-mir-15a
D015470,hsa-mir-16
D015470,hsa-mir-17
D015470,hsa-mir-18
D015470,hsa-mir-193a
D015470,hsa-mir-19a
D015470,hsa-mir-200
D015470,hsa-mir-203
D015470,hsa-mir-20a
D015470,hsa-mir-24
D015470,hsa-mir-29b
D015470,hsa-mir-663
D015470,hsa-mir-7
D015470,hsa-mir-125b
D015470,hsa-mir-142
D015470,hsa-mir-337
D015470,hsa-mir-21
D015470,hsa-mir-130a
D015470,hsa-mir-34b
D015470,hsa-let-7
D015470,hsa-mir-125a
D015470,hsa-let-7c
D015470,hsa-let-7d
D015470,hsa-let-7e
D015470,hsa-let-7f
D015470,hsa-let-7g
D015470,hsa-let-7i
D015470,hsa-mir-1
D015470,hsa-mir-128
D015470,hsa-mir-146a
D015470,hsa-mir-15b
D015470,hsa-mir-182
D015470,hsa-mir-186
D015470,hsa-mir-191
D015470,hsa-mir-219
D015470,hsa-mir-22
D015470,hsa-mir-224
D015470,hsa-mir-25
D015470,hsa-mir-26a
D015470,hsa-mir-30
D015470,hsa-mir-30c
D015470,hsa-mir-34a
D015470,hsa-mir-378
D015470,hsa-mir-382
D015470,hsa-mir-424
D015470,hsa-mir-494
D015470,hsa-mir-590
D015470,hsa-mir-628
D015470,hsa-mir-149
D015470,hsa-mir-18a
D015470,hsa-mir-193b
D015470,hsa-mir-195
D015470,hsa-mir-218
D015470,hsa-mir-23a
D015470,hsa-mir-27a
D015470,hsa-mir-27b
D015470,hsa-mir-330
D015470,hsa-mir-451
D015470,hsa-mir-519
D015470,hsa-mir-616
D015470,hsa-mir-122
D015470,hsa-mir-29
D015470,hsa-mir-301b
D015470,hsa-mir-331
D015470,hsa-mir-361
D015470,hsa-mir-511
D015470,hsa-mir-625
D015470,hsa-mir-655
D015470,hsa-mir-34c
D015470,hsa-mir-23b
D015470,hsa-mir-145
D015470,hsa-mir-184
D015470,hsa-mir-151
D015470,hsa-mir-134
D015470,hsa-mir-372
D015470,hsa-mir-128b
D015470,hsa-mir-130b
D015470,hsa-mir-302d
D015470,hsa-mir-30a
D015470,hsa-mir-30d
D015470,hsa-mir-374
D015470,hsa-mir-147
D015470,hsa-mir-103
D015470,hsa-mir-302b
D015470,hsa-mir-128a
D015470,hsa-mir-23a 
D015470,hsa-mir-340
D015470,hsa-mir-199a
D015470,hsa-mir-5
D015470,hsa-mir-367
D007947,hsa-mir-125b
D007947,hsa-mir-9
D054198,hsa-mir-18a
D054198,hsa-mir-101
D054198,hsa-mir-146a
D054198,hsa-mir-148a
D054198,hsa-mir-155
D054198,hsa-mir-195
D054198,hsa-mir-22
D054198,hsa-mir-223
D054198,hsa-mir-128b
D054198,hsa-mir-15a
D054198,hsa-mir-16
D054198,hsa-mir-17
D054198,hsa-mir-18
D054198,hsa-mir-181b
D054198,hsa-mir-19a
D054198,hsa-mir-19b
D054198,hsa-mir-204
D054198,hsa-mir-20a
D054198,hsa-mir-218
D054198,hsa-mir-29b
D054198,hsa-mir-331
D054198,hsa-mir-9
D054198,hsa-mir-221
D054198,hsa-mir-499
D054198,hsa-mir-21
D054198,hsa-mir-150
D054198,hsa-mir-100
D054198,hsa-mir-125b
D054198,hsa-mir-149
D054198,hsa-mir-181a
D054198,hsa-mir-196a
D054198,hsa-mir-222
D054198,hsa-mir-29a
D054198,hsa-mir-34a
D054198,hsa-mir-124
D054198,hsa-mir-1290
D054198,hsa-mir-142
D054198,hsa-mir-196b
D054198,hsa-mir-2909
D054198,hsa-mir-339
D054198,hsa-mir-520h
D054198,hsa-mir-664
D054198,hsa-mir-7
D054198,hsa-let-7b
D054198,hsa-mir-126
D054198,hsa-let-7e
D054198,hsa-mir-125a
D054198,hsa-mir-151
D054198,hsa-mir-210
D054198,hsa-mir-130b
D054198,hsa-mir-26a
D054198,hsa-mir-424
D054198,hsa-mir-203
D054198,hsa-mir-27a
D054198,hsa-mir-124a
D054198,hsa-mir-451
D054198,hsa-mir-27b
D054198,hsa-mir-335
D054198,hsa-mir-128a
D054198,hsa-let-7a
D054198,hsa-mir-5
D054198,hsa-mir-130a
D054198,hsa-let-7c
D054198,hsa-mir-23a
D054198,hsa-mir-199b
D054198,hsa-mir-23b
D054198,hsa-mir-24
D007945,hsa-mir-223
D007945,hsa-mir-29a
D007945,hsa-mir-125b
D007945,hsa-mir-126
D007945,hsa-mir-128a
D007945,hsa-mir-128b
D007945,hsa-mir-181c
D007945,hsa-mir-335
D007945,hsa-mir-128
D007945,hsa-mir-146b
D007945,hsa-mir-17
D007945,hsa-mir-18
D007945,hsa-mir-191
D007945,hsa-mir-19a
D007945,hsa-mir-19b
D007945,hsa-mir-20a
D007945,hsa-mir-425
D007945,hsa-mir-509
D007945,hsa-mir-629
D007945,hsa-mir-9
D007945,hsa-mir-193b
D007945,hsa-mir-221
D007945,hsa-mir-22
D015451,hsa-mir-103a
D015451,hsa-mir-15a
D015451,hsa-mir-16
D015451,hsa-mir-181a
D015451,hsa-mir-181b
D015451,hsa-mir-181c
D015451,hsa-mir-22
D015451,hsa-mir-223
D015451,hsa-mir-29a
D015451,hsa-mir-29b
D015451,hsa-mir-29c
D015451,hsa-mir-146b
D015451,hsa-mir-150
D015451,hsa-mir-186
D015451,hsa-mir-19a
D015451,hsa-mir-20a
D015451,hsa-mir-32
D015451,hsa-mir-484
D015451,hsa-mir-660
D015451,hsa-mir-155
D015451,hsa-mir-34a
D015451,hsa-mir-31
D015451,hsa-mir-9
D015451,hsa-mir-146a
D015451,hsa-mir-148a
D015451,hsa-mir-195
D015451,hsa-mir-21
D015451,hsa-mir-221
D015451,hsa-mir-222
D015451,hsa-mir-23b
D015451,hsa-mir-24
D015451,hsa-mir-342
D015451,hsa-mir-331
D015451,hsa-mir-214
D015451,hsa-mir-26a
D015451,hsa-mir-34
D015451,hsa-mir-34b
D015451,hsa-mir-34c
D015451,hsa-mir-1206
D015451,hsa-mir-187
D015451,hsa-mir-196a
D015451,hsa-mir-206
D015451,hsa-mir-27b
D015451,hsa-mir-15b
D015451,hsa-mir-17
D015451,hsa-mir-107
D015451,hsa-mir-122
D015451,hsa-mir-151
D015451,hsa-mir-196b
D015451,hsa-mir-29
D015451,hsa-mir-497
D015451,hsa-mir-640
D015451,hsa-mir-650
D015451,hsa-mir-663b
D015451,hsa-mir-7
D015451,hsa-mir-125b
D015451,hsa-mir-15
D015451,hsa-mir-363
D015451,hsa-mir-532
D015451,hsa-mir-106b
D015451,hsa-mir-130a
D015451,hsa-mir-18a
D015451,hsa-mir-19b
D015451,hsa-mir-3676
D015451,hsa-mir-138
D015451,hsa-mir-18
D015451,hsa-mir-181
D015451,hsa-mir-143
D015451,hsa-mir-132
D015451,hsa-mir-212
D015451,hsa-mir-153
D015451,hsa-mir-154
D015451,hsa-mir-134
D015451,hsa-mir-424
D015451,hsa-mir-10b
D015451,hsa-mir-30d
D015451,hsa-mir-101
D015451,hsa-mir-123
D015451,hsa-mir-124a
D015451,hsa-mir-140
D015451,hsa-mir-141
D015451,hsa-mir-33
D015451,hsa-mir-188
D015451,hsa-mir-213
D015451,hsa-mir-220
D015451,hsa-mir-145
D015451,hsa-let-7a
D015451,hsa-mir-190
D015451,hsa-mir-192
D015451,hsa-mir-217
D015451,hsa-mir-183
D015440,hsa-mir-21
D007918,hsa-mir-146a
D007918,hsa-mir-21
D007889,hsa-mir-203
D007889,hsa-mir-150
D007889,hsa-mir-21
D007889,hsa-mir-642
D007889,hsa-mir-10a
D007889,hsa-mir-139
D007889,hsa-mir-30a
D007889,hsa-mir-376b
D007889,hsa-mir-377
D007889,hsa-mir-32
D007889,hsa-mir-125b
D007889,hsa-mir-451
D007889,hsa-mir-27a
D007889,hsa-mir-144
D007889,hsa-mir-212
D007889,hsa-mir-486
D007889,hsa-mir-493
D007889,hsa-mir-335
D007889,hsa-mir-197
D007889,hsa-mir-498
D007889,hsa-mir-196b
D007889,hsa-mir-29b
D007889,hsa-mir-34a
D007889,hsa-mir-29c
D007889,hsa-mir-542
D007889,hsa-mir-582
D007889,hsa-mir-23b
D007889,hsa-let-7c
D007873,hsa-mir-206
D007822,hsa-mir-23a
D007822,hsa-mir-30b
D007822,hsa-mir-34a
D007822,hsa-let-7
D007822,hsa-mir-106b
D007822,hsa-mir-152
D007822,hsa-mir-27a
D007822,hsa-mir-423
D007822,hsa-mir-10b
D007822,hsa-mir-133a
D007822,hsa-mir-195
D007822,hsa-mir-205
D007822,hsa-mir-9
D007822,hsa-mir-101
D007822,hsa-mir-296
D007822,hsa-mir-1290
D007822,hsa-mir-519b
D007822,hsa-mir-10a
D007822,hsa-mir-1276
D007822,hsa-mir-20a
D007822,hsa-mir-29
D007822,hsa-mir-34c
D007822,hsa-mir-489
D007822,hsa-mir-632
D007680,hsa-mir-20a
D007680,hsa-mir-20b
D007680,hsa-mir-21
D007680,hsa-mir-210
D007680,hsa-mir-214
D007680,hsa-mir-26a
D007680,hsa-mir-27a
D007680,hsa-mir-29a
D007680,hsa-mir-29b
D007680,hsa-mir-378
D007680,hsa-mir-424
D007680,hsa-mir-489
D007680,hsa-mir-532
D007680,hsa-mir-7
D007680,hsa-mir-122
D007680,hsa-mir-126
D007680,hsa-mir-185
D007680,hsa-mir-200c
D007680,hsa-mir-29c
D007680,hsa-mir-340
D007680,hsa-mir-342
D007680,hsa-mir-150
D007680,hsa-mir-151
D007680,hsa-mir-15a
D007680,hsa-mir-17
D007680,hsa-mir-191
D007680,hsa-mir-199a
D007680,hsa-mir-19b
D007680,hsa-mir-200b
D007680,hsa-mir-101
D007680,hsa-mir-106a
D007680,hsa-mir-106b
D007680,hsa-mir-182
D007680,hsa-mir-28
D007680,hsa-mir-141
D007676,hsa-let-7a
D007676,hsa-mir-126
D007676,hsa-mir-1281
D007676,hsa-mir-130a
D007676,hsa-mir-146a
D007676,hsa-mir-150
D007676,hsa-mir-15b
D007676,hsa-mir-182
D007676,hsa-mir-21
D007676,hsa-mir-210
D007676,hsa-mir-423
D007676,hsa-mir-133a
D007676,hsa-mir-143
D007676,hsa-mir-15
D007676,hsa-mir-17
D007676,hsa-mir-204
D007676,hsa-mir-106b
D007676,hsa-mir-107
D007676,hsa-mir-142
D007676,hsa-mir-19a
D007676,hsa-mir-20a
D007676,hsa-mir-211
D007676,hsa-mir-26b
D007676,hsa-mir-32
D007676,hsa-mir-374a
D002546,hsa-mir-335
D002546,hsa-mir-145
D002546,hsa-mir-210
D002546,hsa-let-7i
D002546,hsa-mir-122
D002546,hsa-mir-148a
D002546,hsa-mir-19a
D002546,hsa-mir-223
D002546,hsa-mir-32
D002546,hsa-mir-4429
D002546,hsa-mir-487b
D002546,hsa-mir-124
D002546,hsa-mir-125
D002546,hsa-mir-218
D002546,hsa-mir-22
D002546,hsa-mir-23
D002546,hsa-mir-30
D002546,hsa-mir-33
D002546,hsa-mir-330
D002546,hsa-mir-9
D007511,hsa-mir-15a
D007511,hsa-mir-21
D007511,hsa-mir-126
D007511,hsa-mir-155
D007511,hsa-mir-210
D007511,hsa-mir-592
D007511,hsa-mir-181a
D007511,hsa-mir-23a
D007511,hsa-mir-494
D007511,hsa-mir-32
D007511,hsa-mir-483
D007511,hsa-let-7f
D007511,hsa-mir-206
D007511,hsa-mir-29b
D007511,hsa-mir-30b
D007511,hsa-mir-9
D043183,hsa-mir-150
D043183,hsa-mir-342
D043183,hsa-mir-510
D043183,hsa-mir-29a
D043183,hsa-mir-199
D019189,hsa-mir-218
D002532,hsa-mir-29b
D002532,hsa-mir-370
D002532,hsa-mir-9
D055959,hsa-mir-138
D055959,hsa-mir-210
D055959,hsa-mir-222
D055959,hsa-mir-589
D055959,hsa-mir-10b
D055959,hsa-mir-155
D055959,hsa-mir-15a
D055959,hsa-mir-494
D055959,hsa-mir-7
D055959,hsa-mir-9
D055959,hsa-mir-27a
D007383,hsa-mir-126
D007340,hsa-mir-204
D007251,hsa-mir-17
D007251,hsa-mir-20a
D007251,hsa-mir-376c
D007251,hsa-mir-29a
D007251,hsa-mir-9
D007251,hsa-let-7b
D007251,hsa-let-7c
D007251,hsa-mir-126
D007251,hsa-mir-146a
D007251,hsa-mir-148a
D007251,hsa-mir-150
D007251,hsa-mir-155
D007251,hsa-mir-15b
D007251,hsa-mir-192
D007251,hsa-mir-29c
D007251,hsa-mir-30
D007251,hsa-mir-31
D007251,hsa-mir-33a
D007251,hsa-mir-548a
D007251,hsa-mir-590
D007251,hsa-mir-650
D007251,hsa-mir-144
D007251,hsa-mir-24
D007251,hsa-mir-302c
D007251,hsa-mir-34a
D007251,hsa-mir-449b
D015212,hsa-mir-34c
D015212,hsa-mir-129
D015212,hsa-mir-133a
D015212,hsa-mir-155
D015212,hsa-mir-186
D015212,hsa-mir-200c
D015212,hsa-mir-21
D015212,hsa-mir-31
D015212,hsa-mir-124
D015212,hsa-mir-125b
D015212,hsa-mir-150
D015212,hsa-mir-16
D015212,hsa-mir-191a
D015212,hsa-mir-193a
D015212,hsa-mir-200b
D015212,hsa-mir-223
D015212,hsa-mir-224
D015212,hsa-mir-32
D015212,hsa-mir-122
D015212,hsa-mir-1246
D015212,hsa-mir-133
D015212,hsa-mir-595
D015212,hsa-mir-10a
D015212,hsa-mir-200
D015212,hsa-mir-346
D015212,hsa-mir-106a
D015212,hsa-mir-146a
D015212,hsa-mir-19b
D015212,hsa-mir-206
D015212,hsa-mir-424
D015212,hsa-mir-629
D015212,hsa-mir-9
D015212,hsa-mir-132
D007248,hsa-mir-155
D007248,hsa-mir-1302
D007248,hsa-mir-34b
D007248,hsa-mir-181b
D007248,hsa-mir-210
D007246,hsa-mir-122
D007246,hsa-mir-17
D007246,hsa-mir-18
D007246,hsa-mir-19a
D007246,hsa-mir-19b
D007246,hsa-mir-20a
D007246,hsa-mir-34c
D007246,hsa-mir-449a
D007246,hsa-mir-9
D007246,hsa-mir-133b
D007246,hsa-let-7b
D007153,hsa-mir-142
D007154,hsa-mir-18a
D007154,hsa-mir-21
D007154,hsa-let-7i
D007154,hsa-mir-146
D007154,hsa-mir-146a
D007154,hsa-mir-150
D007154,hsa-mir-155
D007154,hsa-mir-15a
D007154,hsa-mir-2909
D007154,hsa-mir-9
D007154,hsa-mir-101
D007154,hsa-mir-126
D007154,hsa-mir-17
D007154,hsa-mir-181a
D007154,hsa-mir-199
D007154,hsa-mir-31
D045823,hsa-mir-19a
D054990,hsa-mir-155
D054990,hsa-mir-21
D054990,hsa-mir-185
D054990,hsa-mir-186
D054990,hsa-mir-29a
D054990,hsa-let-7d
D054990,hsa-mir-26a
D054990,hsa-mir-29c
D054990,hsa-mir-30a
D054990,hsa-mir-9
D054990,hsa-mir-34
D054990,hsa-mir-210
D007006,hsa-mir-375
D033461,hsa-mir-9
D006976,hsa-mir-206
D006976,hsa-mir-124
D006976,hsa-mir-146a
D006976,hsa-mir-21
D006976,hsa-mir-9
D006976,hsa-mir-34
D006976,hsa-mir-130
D006976,hsa-mir-130a
D006976,hsa-mir-145
D006976,hsa-mir-17
D006976,hsa-mir-18
D006976,hsa-mir-19a
D006976,hsa-mir-19b
D006976,hsa-mir-204
D006976,hsa-mir-20a
D006976,hsa-mir-210
D006976,hsa-mir-223
D006976,hsa-mir-26a
D006976,hsa-mir-27a
D006976,hsa-mir-301
D006976,hsa-mir-451
D006976,hsa-let-7g
D006976,hsa-mir-138
D006976,hsa-mir-25
D006976,hsa-mir-29b
D006976,hsa-mir-637
D006976,hsa-mir-130b
D006976,hsa-mir-199a
D006976,hsa-mir-27b
D006976,hsa-mir-29
D006976,hsa-mir-30c
D006976,hsa-mir-424
D006976,hsa-mir-503
D006976,hsa-mir-1246
D006976,hsa-mir-191
D006976,hsa-mir-23b
D006976,hsa-mir-143
D006976,hsa-mir-648
D006973,hsa-mir-133b
D006973,hsa-mir-296
D006973,hsa-mir-1
D006973,hsa-mir-126
D006973,hsa-mir-133a
D006973,hsa-mir-143
D006973,hsa-mir-145
D006973,hsa-mir-146a
D006973,hsa-mir-146b
D006973,hsa-mir-155
D006973,hsa-mir-157
D006973,hsa-mir-17
D006973,hsa-mir-208b
D006973,hsa-mir-21
D006973,hsa-mir-221
D006973,hsa-mir-223
D006973,hsa-mir-34a
D006973,hsa-mir-505
D006973,hsa-mir-9
D006973,hsa-let-7e
D006973,hsa-mir-122
D006973,hsa-mir-132
D006973,hsa-mir-212
D006973,hsa-mir-150
D006973,hsa-mir-31
D006973,hsa-mir-518
D006973,hsa-mir-584
